HGNC symbol	EntrezGene ID
CCDC76	54482
ARHGAP10	79658
DDX49	54555
CEBPZ	10153
ATF6	22926
HOMER3	9454
LRRC39	127495
RAB40B	10966
GNG3	2785
TEX264	51368
C17orf79	55352
PRR7	80758
SUGP2	10147
TROVE2	6738
UTP6	55813
HNRNPUL2	221092
ARMC6	93436
OLFML2B	25903
SLC38A7	55238
DBT	1629
LRRC56	115399
NOS1AP	9722
RDH8	50700
GPC2	221914
RTCD1	8634
SPZ1	84654
FN3KRP	79672
IKZF4	64375
CDC42BPG	55561
SUZ12	23512
CD34	947
GPR146	115330
GPR146	100505551
GPR146	100505568
C2orf56	55471
CDC14A	8556
C1orf226	400793
DBN1	1627
AK4	100507855
AK4	205
C1orf111	284680
SH2D1B	117157
SLC25A42	284439
TMEM161A	54929
GPER	2852
FN3K	64122
CEMP1	752014
MEF2BNB-MEF2B	729991
FKBP4	2288
ASCL2	430
GRM2	2912
MEF2B	100271849
MEF2B	4207
UHMK1	127933
GDI1	2664
TTC9C	283237
LRRC37B	114659
PLXNA2	5362
STAG3	10734
ZBTB3	79842
POLR2G	5436
TBCD	6904
GNG11	2791
DEGS2	123099
RPS26	6231
MLF2	8079
BET1	10282
ZFYVE16	9765
TAF6L	10629
SFXN3	81855
GOT2	2806
C11orf35	256329
MEF2BNB	729991
PDLIM7	9260
EHD1	10938
PDPK1	5170
RFXANK	8625
C11orf21	29125
YY1	7528
INHBC	3626
IQCF6	440956
ZFAND2A	90637
IQCF1	132141
CAMK1G	57172
INHBE	83729
ARHGAP18	93663
TSPAN32	10077
LAMB3	3914
SPRY1	10252
TRIM52	84851
NR2C2AP	126382
IQCF3	401067
G0S2	50486
ATP2B3	492
NCAN	1463
GLI1	2735
ERBB3	2065
HSD11B1	3290
HAPLN4	404037
TM6SF2	53345
PRKD3	23683
TRAF3IP3	80342
SLIT1	6585
OR4F3	81399
OR4F3	729759
OR4F3	26683
SNX17	9784
IQCF2	389123
IQCF5	389124
SUGP1	57794
ATG2A	23130
MAU2	23383
RASSF7	8045
GPX1	2876
GATAD2A	54815
COL1A2	1278
C19orf66	55337
RRP9	9136
ANGPTL6	83854
PPAN-P2RY11	692312
PPAN	692312
PPAN	56342
ARHGAP9	64333
C1orf74	148304
IRF6	3664
GLRX2	51022
DIEXF	27042
ANKRD50	57182
CDC73	79577
SYT14	255928
ITFG2	100507424
ITFG2	55846
RHOA	387
P2RY11	5032
EIF3G	8666
TMEM223	79064
TSSK6	83983
TMEM179B	374395
DNMT1	1786
FAT4	79633
NDUFA13	51079
CDH8	1006
L3MBTL3	84456
NXF1	10482
PHRF1	57661
B3GALT2	8707
KCNT2	343450
FAM151B	167555
PARP3	10039
INTU	27152
TCTA	6988
QPCT	25797
S1PR2	9294
TRAF3IP2	10758
MRPL4	51073
ICAM1	3383
ICAM4	3386
SDHAP3	
CFH	3075
ANKRD34B	340120
THAP11	57215
FAM58A	92002
NUTF2	128322
NUTF2	10204
CDH11	1009
ICAM5	7087
CDC42EP3	10602
ZGLP1	100125288
NRIP2	83714
GPR62	118442
PCBP4	57060
DHFR	1719
AMT	275
IRF7	3665
FOXM1	2305
FDX1L	112812
ZNF513	130557
DOK3	79930
KCTD5	54442
SLC25A31	83447
PPM1G	5496
CASD1	64921
HSPA4L	22824
PPP2R5B	5526
PA2G4	5036
FAM82A1	151393
MSH3	4437
SAMD3	154075
PRSS27	83886
CDH5	1003
DUSP9	1852
FRAT1	10023
FRAT2	23401
RRP12	23223
NRBP1	29959
EDC4	23644
DDX41	51428
C12orf32	83695
GATS	352954
PVRIG	79037
PNCK	139728
GPHA2	170589
FYN	2534
SPDYE3	441272
C11orf85	283129
CYP1B1	1545
PILRB	29990
STX5	6811
SRRM2	23524
SGCE	8910
NICN1	84276
BEAN1	146227
NDUFB1	4707
DAG1	1605
BATF2	116071
ATL2	64225
RPL41	6171
PEG10	23089
KRTCAP3	200634
KIAA1383	54627
NTPCR	84284
PPP1R9A	55607
TMEM200A	114801
PSG1	5669
MARS	4141
PLK4	10733
TK2	7084
PCNXL2	80003
TULP3	7289
ARL2	402
WDR74	54663
CPSF2	53981
EPB41L2	2037
PSG6	5675
CDHR5	53841
PSG7	5676
RHOT1	55288
ZC3H10	84872
FAM193B	54540
GPR88	54112
VCAM1	7412
RASGRF2	5924
RHBDL3	162494
C17orf75	64149
ZNF207	7756
SLC24A4	123041
ESYT1	23344
PSG11	5680
EXTL2	2135
ABHD14B	84836
SLC30A7	148867
TEAD4	7004
DPH5	51611
SNX15	100528018
SNX15	29907
IFT172	26160
NRN1L	123904
PSMD11	5717
PSKH1	5681
PILRA	29992
CDK5R1	8851
MYO1D	4642
BSN	8927
PON1	5444
APEH	327
WISP3	8838
CTRL	1506
SLC3A2	6520
SAC3D1	29901
ZCWPW1	55063
MFSD8	256471
PON3	5446
ABHD14A	25864
CKMT2	1160
TMED9	54732
CKLF	51192
NAALADL1	10004
TUBE1	51175
B4GALT7	11285
PON2	5445
HNRPLL	92906
PSMB10	5699
DDIT3	1649
ACY1	95
LCAT	3931
MBD6	114785
MST1	4485
C6orf225	619208
CKLF-CMTM1	100529251
ST3GAL6	10402
FAM153A	285596
LAMA4	3910
SLC12A4	6560
WTAP	9589
PAX4	5078
FOLR1	2348
CMTM1	113540
UBE2N	7334
MEPCE	56257
GINS2	51659
ACAT2	39
MYL6B	140465
SND1	27044
GALM	130589
FNDC4	64838
GCKR	2646
RPL29	6159
FOLR2	2350
CHRM1	1128
MYL6	4637
AKAP7	9465
DCTN2	10540
SLC22A6	9356
ASB4	51666
PDK4	5166
C2orf16	84226
ZNF512	84450
C7orf61	402573
CDCA5	113130
PROP1	5626
DYNC1I1	1780
SRSF7	6432
TSC22D4	81628
DUSP7	1849
C3orf74	
POC1A	25886
FAM153C	
ZFPL1	7542
RNF123	63891
ARG1	383
AGFG2	3268
CMTM2	146225
GEMIN6	79833
SLC22A8	9376
ALAS1	211
CMTM3	123920
SMARCC2	6601
TMEM98	26022
LRCH4	4034
S1PR1	1901
OLFM3	118427
DHX57	90957
SPACA3	124912
N4BP3	23138
RMND5B	64777
COL11A1	1301
CCDC121	79635
GPN1	11321
SLC22A24	283238
SLC22A10	387775
CCL2	6347
SLC25A13	10165
CCL7	6354
RFPL4B	442247
MARCKS	4082
CMTM4	146223
HDAC2	3066
SLC22A25	387601
DYNC1LI2	1783
SUPT7L	9913
NHP2	55651
SLC4A1AP	22950
SHFM1	7979
SLC22A9	114571
HNRNPAB	3182
RNF41	10193
HRASLS5	117245
DLX6	1750
MRPL33	9553
HS3ST5	222537
NAE1	8883
C16orf74	404550
COX4NB	10328
MRPL42	28977
DLX5	1749
LGALS12	85329
GMCL1	64395
AGXT2L2	85007
COX4I1	1327
TCP1	677812
TCP1	6950
FRK	2444
AMIGO3	386724
ACN9	57001
RBKS	64080
TAC1	6863
SNRNP27	11017
INPPL1	3636
C1orf133	
NT5DC1	221294
YJEFN3	374887
SERTAD4	56256
OBFC2B	79035
HHAT	55733
DCBLD2	131566
CILP2	148113
PBX4	80714
LPAR2	9170
GMIP	51291
KCNH1	3756
ATP13A1	57130
MXD1	4084
SOCS2	8835
IRF8	3394
RCOR3	55758
LRRC4	64101
LEP	3952
RBM28	55131
TRAF5	7188
ASPRV1	151516
PCBP1	5093
ZNF101	94039
C2orf42	54980
ZNF14	7561
RD3	343035
ZNF506	440515
SLC30A1	7779
ZNF253	56242
CRADD	8738
ZNF93	81931
FOXF1	2294
MRPL18	29074
MTHFSD	64779
COL8A1	1295
PNLDC1	154197
PHOX2A	401
PRRT4	401399
PLXNC1	10154
CLPB	81570
C3orf26	84319
MAS1	4142
TIA1	7072
IGF2R	3482
IMPDH1	3614
FILIP1L	11259
CCDC41	51134
UAP1	6675
FOXC2	2303
FOXL1	2300
DDR2	4921
C16orf95	
FBXO31	79791
PDE2A	5138
HSD17B7	51478
C1orf110	339512
RGS4	5999
RGS5	8490
ZNF750	79755
TMEM30C	644444
PCYOX1	51449
NUF2	83540
TBC1D23	55773
B3GNTL1	146712
MAP1LC3B	81631
METRNL	284207
TMCC3	57458
PBX1	5087
NDUFA12	55967
SNRPG	6637
GMPPB	386724
GMPPB	29925
ZCCHC14	23174
RARRES3	5920
METTL2B	55798
DBIL5P	100131454
BRE	9577
LMX1A	4009
NR2C1	7181
MIR22HG	84981
MIR22HG	407004
ASNS	440
RXRG	6258
FAM136A	84908
LRRC52	440699
JPH3	57338
MGST3	100505828
MGST3	4259
HRASLS2	54979
SLC39A1	27173
PLA2G16	11145
NIT2	56954
COL10A1	1300
SLC39A5	283375
TGFA	7039
DGKE	8526
FAM71F2	346653
IP6K1	9807
OR1D5	
TRIM25	7706
ALDH9A1	223
ATL3	25923
KLHDC4	100652950
KLHDC4	100653213
KLHDC4	54758
CREB3L4	148327
OR1D4	653166
TSPYL4	23270
DSE	29940
OR3A4P	390756
TMCO1	54499
COL23A1	91522
CDHR4	389118
COIL	8161
TOMM70A	9868
SCPEP1	59342
SLC22A1	6580
TSPYL1	7259
RTN3	10313
FAM71F1	84691
NEK2	4751
UCK2	100500832
UCK2	7371
JTB	10899
ZNF682	91120
LNP1	348801
ADD2	119
FAM26F	441168
LPGAT1	9926
ANKRD52	283373
AKAP1	8165
ZNF486	90649
FAM78B	149297
ZNF737	100129842
ZNF626	199777
BET3L	100128327
FOSL2	2355
POGK	57645
CLK4	57396
RAB13	5872
TMEM45A	55076
TADA1	117143
RPS27	6232
MSI2	124540
FGD6	55785
CA7	766
ILDR2	387597
NUP210L	91181
OCM2	4951
UBA7	7318
ALOX12P2	
CALU	813
FAM26E	254228
MRPS23	51649
MAEL	84944
PLB1	151056
CUEDC1	404093
VEZF1	7716
SRSF1	6426
DYNLL2	140735
OR4D1	26689
OR4D2	124538
EPX	8288
MKS1	54903
SLC22A2	6582
GPA33	10223
TPM3	7170
LMTK2	22853
GPR128	84873
FAM26D	221301
DUSP27	92235
COQ10A	93058
ARAP1	116985
POU2F1	5451
PDP2	57546
RWDD1	51389
LPO	4025
MPO	4353
BHLHA15	168620
TECPR1	25851
BZRAP1	9256
CCL11	6356
CCL8	6355
RPL29P2	118432
SUPT4H1	6827
LINC00324	284029
RNF43	54894
PIK3R6	
HSF5	124535
TFG	10342
MTMR4	9110
C1orf189	388701
SEPT4	5414
CDH16	1014
SLC7A5	8140
VEZT	55591
C1orf43	25912
CD247	919
TRAIP	10293
C17orf47	284083
TEX14	56155
CDRT7	94150
ZNF354A	6940
CREG1	8804
KRT31	3881
CS	1431
KRT37	8688
UBAP2L	9898
RSBN1	54665
RCSD1	92241
KRT38	8687
KRT32	3882
PTPN22	26191
FAM138F	
OR4F17	81099
SLC22A3	6581
CDRT15P2	
PPAP2C	8612
MEIS3P1	
CA5A	763
MIER2	54531
OPN1SW	611
MPZL1	9019
ABI3BP	25890
C11orf84	144097
ZNF354B	117608
RSPH4A	345895
THEG	51298
RAD51C	5889
MARK2	2011
C17orf76-AS1	125144
C17orf76-AS1	692087
C17orf76-AS1	692106
C17orf76-AS1	26800
INTS7	25896
PPM1E	22843
TRIM37	4591
KRT35	3886
C2CD4C	126567
SHC2	25759
ODF3L2	284451
ADCY10	55811
SKA2	348235
PRR11	55771
SMG8	55181
GDPD1	284161
ZNF85	7639
YPEL2	388403
DHX40	79665
BANP	54971
HAX1	10456
MADCAM1	8174
CDC34	997
GZMM	3004
CLTC	1213
BSG	682
LPA	4018
CCDC136	64753
AQP10	89872
KRT16P2	400578
KRT16P2	644945
ATP8B2	57198
ZFP2	80108
PLG	5340
ZUFSP	221302
PTRH2	51651
FIGLA	344018
CAMKV	79012
CLEC4F	165530
CD207	50489
VAX2	25806
ATP6V1B1	525
HCN2	610
POLRMT	5442
FLNC	2318
PPP1CB	5500
ZNF454	285676
BRI3	25798
FGF22	27006
RRAD	6236
MAP3K4	4216
RNF126	55658
KPNA5	3841
FSTL3	10272
PRSS57	400668
GRM6	2916
PALM	5064
GPR161	23432
SPDYA	245711
ZNF469	84627
ANKRD53	79998
BAIAP2L1	55971
C19orf21	126353
CCDC144B	284047
CCDC144B	348254
ZFPM1	161882
FAM96B	51647
STARD10	10809
ZNF879	345462
PTBP1	5725
CES2	8824
TIPRL	261726
SFT2D2	375035
ZNF354C	30832
METAP2	10988
FAM162B	221303
NPTX2	4885
ADAMTS2	9509
FOXO3B	2310
TRMT61B	55006
ATP6V1F	9296
ANKRD36BP1	
ZC3H18	124245
TBX19	9095
GPRC6A	222545
AZU1	566
RFX6	222546
PRTN3	5657
TEX261	113419
ELANE	1991
XCL2	6846
CFD	1675
MST1R	4486
IRF5	3663
XCL1	6375
MED16	10025
ZNF430	80264
WDR43	23160
ZNF714	148206
DPT	1805
ZNF431	170959
ZNF708	7562
ZNF738	
NAGK	55577
ZNF493	284443
ATP1B1	481
RUFY1	80230
ZNF429	353088
ZNF100	163227
DTL	51514
NME7	29922
ZNF43	7594
USP44	84101
ZNF208	7757
ZNF257	113835
ZNF676	163223
ZNF729	100287226
AGPAT4	56895
ZNF98	148198
ZSWIM5	57643
ZNF492	57615
VGLL2	245806
HPDL	84842
IMPG2	50939
MUTYH	4595
KISS1R	84634
ATG16L2	89849
ARID3A	1820
WDR18	57418
GRIN3B	116444
BLZF1	8548
CNPY2	10330
C19orf6	91304
VMP1	81671
CNN2	1265
RCOR2	283248
SENP7	57337
IL6R	3570
CCL13	6357
ROS1	6098
CCL1	6346
C17orf102	400591
TMEM132E	124842
CCT6B	10693
KRT16P3	
TUBD1	51174
ZNF830	91603
C1orf114	57821
LIG3	3980
FAM179A	165186
RPS6KB1	6198
NTN4	59277
TAX1BP3	30851
SLC19A2	10560
TMEM93	83460
CES3	23491
P2RX5	5026
PARK2	5071
SHE	126669
TDRD10	126668
NAA40	79829
UBE2Q1	55585
IL17C	27189
PAN2	9924
TNPO3	23534
SAG	6295
RFFL	117584
RNFT1	51136
CYBA	1535
C2orf71	388939
MCEE	84693
CLIP4	79745
SNRPF	6636
MVD	4597
ITGAE	3682
MPHOSPH10	10199
MON1A	84315
PACRG	135138
CES4A	283848
CCDC38	120935
TSPAN33	340348
COX8A	1351
RG9MTD1	54931
OTUB1	55611
PCNP	57092
ZNF99	
SMO	6608
ZNF730	100129543
ZNF724P	
ZNF91	7644
ZNF675	171392
ZNF681	148213
PAIP2B	400961
PPP2R5A	5525
ZNF638	27332
RPSAP58	
ZNF726	730087
TMEM206	55248
ZNF254	9534
UQCRFS1	7386
VSTM2B	342865
POP4	10775
NENF	29937
PLEKHF1	79156
C19orf12	83636
AMDHD1	144193
ATF3	467
QKI	9444
CCNE1	898
FCHSD2	9873
FAM71A	149647
BATF3	55509
NSL1	25936
ZNF536	9745
TATDN3	128387
TSHZ3	57616
ZNF507	22847
DPY19L3	147991
PDCD5	9141
ANKRD27	84079
RGS9BP	388531
NUDT19	390916
C1orf227	149643
TDRD12	91646
FLVCR1	28982
SLC7A9	11136
HEATR6	63897
VASH2	79805
CHRNB2	1141
ADAR	103
CEP89	84902
C19orf40	91442
CA4	762
RHPN2	85415
USP32	84669
C17orf64	124773
ANGEL2	90806
APPBP2	10513
KCNN3	3782
PPM1D	8493
GPATCH1	55094
BCAS3	54828
WDR88	126248
LRP3	4037
RPS6KC1	26750
PMVK	10654
PBXIP1	57326
SLC7A10	56301
CEBPA	1050
CEBPG	1054
PEPD	5184
CHST8	64377
KCTD15	79047
TBX2	6909
PROX1	5629
LSM14A	26065
SMYD2	56950
KIAA0355	9710
GPI	2821
PDCD2L	84306
UBA2	10054
WTIP	126374
ZNF302	55900
PTPN14	5784
ZNF181	339318
GOPC	57120
CENPF	1063
ZNF599	148103
ZNF30	90075
ZNF792	126375
HNRNPH1	3187
KCNK2	3776
GRAMD1A	57655
SCN1B	6324
HPN	3249
KCTD3	51133
RBM6	10180
FXYD3	5349
LGI4	163175
USH2A	7399
DCBLD1	285761
FXYD1	5348
FXYD7	53822
IL23A	51561
STAT2	6773
FXYD5	53827
CBFB	865
MACROD1	28992
KPNA7	402569
ARPC1A	10552
ALK	238
AHCYL2	23382
C16orf70	80262
ZBTB11	27107
HAL	3034
NUS1	116150
FLRT1	23769
SLC35F1	222553
STIP1	10963
SNAI3	333929
RNF166	115992
RPL24	6152
CEP97	79598
CTU2	348180
P2RY2	5029
LTA4H	4048
FAM55C	91775
FAM40B	57464
P2RY6	5031
C6orf118	168090
NFKBIZ	64332
PDE10A	10846
ARHGEF17	9828
NRF1	4899
PIEZO1	9780
SDIM1	
T	6862
RELT	84957
ELK3	2004
DYSF	8291
ZPLD1	131368
PRR18	285800
UBE2H	7328
CDK17	5128
SFT2D1	113402
ALCAM	214
C17orf82	388407
TBX4	9496
NACA2	342538
BRIP1	83990
INTS2	57508
PYGO2	90780
SHC1	6464
MED13	9969
EFCAB3	146779
METTL2A	339175
TLK2	11011
MRC2	9902
MARCH10	162333
TANC2	26115
CYB561	1534
CKS1B	1163
ACE	1636
FLAD1	80308
LENEP	55891
ZBTB7B	51043
KCNH6	81033
DCAF7	10238
DCST2	127579
TACO1	51204
MAP3K3	4215
DCST1	149095
LIMD2	80774
STRADA	92335
ADAM15	8751
CCDC47	57003
DDX42	11325
FTSJ3	117246
PSMC5	5705
SMARCD2	6603
CSH2	1443
EFNA4	1945
EFNA3	1944
EFNA1	1942
SLC50A1	55974
GH2	2689
DPM3	54344
CSH1	1442
KRTCAP2	200185
TRIM46	80128
MUC1	4582
CSHL1	1444
GH1	2688
CD79B	974
THBS3	7059
SCN4A	6329
C17orf72	92340
ICAM2	3384
ERN1	2081
TEX2	55852
POLG2	11232
DDX5	1655
MTX1	4580
CEP95	90799
GBA	2629
SMURF2	64750
LRRC37A3	374819
GNA13	10672
RGS9	8787
FAM189B	10712
AXIN2	8313
CEP112	201134
APOH	350
PRKCA	5578
SCAMP3	10067
CACNG5	27091
CACNG4	27092
CACNG1	786
HELZ	9931
CLK2	1196
PSMD12	5718
PITPNC1	26207
NOL11	25926
HCN3	57657
BPTF	146880
BPTF	2186
PKLR	5313
FDPS	2224
C17orf58	284018
KPNA2	3838
AMZ2	51321
ARSG	22901
SLC16A6	9120
RUSC1	23623
WIPI1	55062
PRKAR1A	5573
FAM20A	54757
ABCA8	10351
ASH1L	55870
ABCA9	10350
FAM187B	148109
LSR	51599
ESRRG	2104
USF2	7392
HAMP	57817
MAG	4099
CD22	933
GPATCH2	55105
FFAR1	2864
FFAR3	2865
FFAR2	2867
KRTDAP	388533
SPATA17	128153
DMKN	93099
RRP15	51018
TGFB2	7042
LYPLAL1	127018
SLC30A10	55532
EPRS	2058
BPNT1	10380
IARS2	55699
RAB3GAP2	25782
RAB3GAP2	6791
SBSN	374897
GAPDHS	26330
TMEM147	10430
MSTO1	55154
ABCA6	23460
DGKD	8527
ABCA10	10349
GSG2	83903
C17orf85	55421
YY1AP1	55249
CAMKK1	84254
USP40	55230
ABCA5	23461
TOE1	114034
DAP3	7818
P2RX1	5023
ATP2A3	489
MAP2K6	5608
KCNJ16	3773
ATP4A	495
HAUS5	23354
RBM42	79171
MARK1	4139
ETV2	2116
COX6B1	1340
C1orf115	79762
UPK1A	11045
ZBTB32	27033
IGFLR1	79713
U2AF1L4	199746
HLX	3142
PSENEN	55851
LIN37	55957
DUSP10	11221
HSPB6	126393
C19orf55	148137
HHIPL2	79802
TAF1A	9015
ARHGAP33	115703
PRODH2	58510
NPHS1	4868
MIA3	375056
KIRREL2	84063
TESK2	10420
APLP1	333
NFKBID	84807
CCDC163P	
HCST	10870
TYROBP	7305
LRFN3	79414
SDHAF1	644096
C19orf46	163183
UGT1A8	54576
UGT1A10	54575
AIDA	64853
MMACHC	25974
PRDX1	5052
ALKBH6	84964
UGT1A9	54600
UGT1A7	54577
AKR1A1	10327
BROX	148362
UGT1A6	54578
FAM177B	400823
ZZEF1	23140
CLIP3	25999
DISP1	84976
THAP8	199745
WDR62	284403
TLR5	7100
UGT1A5	54579
SUSD4	55061
UGT1A4	54657
NASP	4678
OVOL3	
POLR2I	5438
TBCB	1155
CAPNS1	826
COX7A1	1346
ZNF565	147929
ZNF146	7705
ZFP14	57677
ZFP82	284406
C1orf65	164127
CAPN8	388743
ZNF566	84924
UGT1A3	54659
UGT1A1	54658
CAPN2	824
HEATR7B1	339766
CYB5D2	124936
ZNF260	339324
HJURP	55355
ZNF529	57711
ZNF382	84911
ANKFY1	51479
ZNF461	92283
TRPM8	79054
CCDC17	149483
UBE2G1	7326
SPNS3	201305
SPP2	6694
GPBP1L1	60313
ARL4C	10123
SPNS2	124976
SH3BP4	23677
TMEM69	51249
MYBBP1A	10514
IPP	3652
AGAP1	116987
MAST2	23139
GGT6	124975
GBX2	2637
SMTNL2	342527
ASB18	401036
ALOX15	246
ZNF567	163081
TP53BP2	7159
RAD51D	5892
RNPC3	55599
ZNF790	388536
AMY2B	648740
AMY2B	280
ZNF345	25850
AMY2A	279
FNDC8	54752
ZNF829	374899
NLE1	54475
CFHR3	10878
RAVER1	125950
AMY1A	278
AMY1A	277
AMY1A	276
AMY1B	278
AMY1B	277
AMY1B	276
KRT36	8689
KRT13	3860
UNC45B	146862
KRT15	3866
AMY1C	278
AMY1C	277
AMY1C	276
SLC35G3	146861
KRT19	3880
SLFN5	162394
PRMT6	55170
BCL2L15	440603
SLFN11	91607
KRT9	3857
KRT14	3861
NTNG1	22854
AP4B1	10717
SLFN12	55106
KRT16	3868
KRT17	3872
SLFN13	146857
VAV3	10451
DCLRE1B	64858
HIPK1	204851
SLFN12L	100506736
SLFN14	342618
PEX12	5193
AP2B1	163
EIF1	10209
RASL10B	91608
GAS2L2	246176
C17orf50	146853
MMP28	79148
SLC25A24	29957
OLFML3	56944
SYT6	148281
ICAM3	3385
TAF15	8148
CFHR1	3078
C17orf66	256957
TYK2	7297
TRIM33	51592
NBPF4	148545
CCL5	6352
NBPF6	653149
CFHR2	3080
CFHR4	10877
RDM1	201299
BCAS2	10286
CFHR5	81494
DENND2C	163259
FAM102B	284611
F13B	2165
LYZL6	57151
ASPM	259266
HENMT1	113802
CCL16	6360
CCL14	6358
CCL15	6359
CDC37	11140
PRPF38B	55119
CCL23	6368
PDE4A	5141
CCL18	6362
CCL3	6348
CCL4	6351
FNDC7	163479
STXBP3	6814
CCL3L3	414062
CCL3L3	6349
CCL4L1	388372
CCL4L1	9560
AKNAD1	254268
TBC1D3C	414060
TBC1D3C	729873
GPSM2	29899
TBC1D3H	729877
CLCC1	23155
CCL3L1	414062
CCL3L1	6349
TBC1D3G	414059
TBC1D3G	654341
TBC1D3G	729873
TBC1D3G	729877
WDR47	22911
MYO19	80179
TAF13	6884
TMEM167B	56900
C1orf194	127003
KIAA1324	57535
AMPD1	270
NRAS	4893
MRM1	79922
CSDE1	7812
LHX1	3975
AATF	26574
ACACA	31
SIKE1	80143
DNAJC7	7266
SYCP1	6847
TSHB	7252
TSPAN2	10100
NGF	4803
KCNJ2	3759
SOX9	6662
SLC39A11	201266
SSTR2	6752
VANGL1	81839
COG1	9382
FAM104A	84923
C17orf80	55028
CASQ2	845
CPSF4L	642843
CDC42EP4	23580
GON4L	54856
NHLH2	4808
SLC22A15	55356
KCNH4	23415
HCRT	3060
GHDC	84514
MAB21L3	126868
ATP1A1	476
SDK2	54549
STAT5B	6777
STAT5A	6776
RPL38	6169
TTYH2	94015
ATP1A1OS	84852
STAT3	6774
DNAI2	64446
CD58	965
IGSF3	3321
CD2	914
PTRF	284119
PTGFRN	5738
ATP6V0A1	535
CD101	9398
TTF2	8458
NAGLU	4669
HSD17B1	3292
COASY	80347
TRIM45	80263
MLX	6945
VTCN1	79679
PSMC3IP	29893
FAM134C	162427
MAN1A2	10905
TUBG1	7283
TUBG2	27175
PLEKHH3	79990
CCR10	2826
FAM46C	54855
CNTNAP1	8506
GDAP2	54834
EZH1	2145
WDR3	10885
RAMP2	10266
VPS25	84313
WNK4	65266
SPAG17	200162
CCDC56	28958
CNTD1	124817
BECN1	8678
PSME3	10197
AOC2	314
AOC3	8639
G6PC	2538
ZBTB41	360023
KEAP1	9817
S1PR5	53637
ATG4D	84971
CRB1	23418
KRI1	65095
ZNF568	374900
ZNF420	147923
DENND1B	163486
ZNF585A	199704
PARP1	142
CDKN2D	1032
AP1M2	10053
SLC44A2	57153
C1orf53	388722
ZNF585B	92285
LHX9	56956
ZNF383	163087
HKR1	284459
ILF3	3609
ZNF527	84503
ZNF569	148266
ZNF570	148268
ZNF793	390927
NEK7	140609
FBXO28	23219
ATP6V1G3	127124
ZNF571	51276
QTRT1	81890
ZNF540	163255
ZFP30	22835
DEGS1	8560
PTPRC	5788
ZNF781	163115
ZNF607	84775
NVL	4931
ZNF573	126231
DNM2	1785
TMED1	11018
C19orf38	255809
CARM1	10498
YIPF2	78992
C19orf52	90580
SMARCA4	6597
NR5A2	2494
C1orf98	
ZNF281	23528
KIF14	9928
LDLR	3949
DDX59	83479
CAMSAP2	23271
GPR25	2848
SPC24	147841
C1orf106	55765
KIF19	124602
KANK2	25959
DOCK6	57572
KIF21B	23046
SYT11	23208
RIT1	6016
KIAA0907	22889
C19orf80	55908
TSPAN16	26526
RAB3D	9545
TMEM205	374882
CCDC159	126075
BTBD17	388419
GPR142	350383
EPOR	2057
CACNA1S	779
GPRC5C	55890
RGL3	57139
TMEM9	252839
CCDC151	115948
IGFN1	91156
PRKCSH	5589
PKP1	5317
ELAVL3	1995
ZNF653	115950
ECSIT	51295
TNNT2	7139
CNN1	1264
ELOF1	84337
ACP5	54
ZNF627	199692
ZNF823	55552
ZNF441	126068
TBX15	6913
AARSD1	80755
WARS2	10352
HAO2	51179
HSD3B2	3284
HSD3B1	3283
ZNF697	90874
RUNDC1	146923
PHGDH	26227
RPL27	6155
IFI35	3430
VAT1	10493
RND2	8153
PSG2	5670
BRCA1	672
KCNK1	3775
ZNF491	126069
ZNF440	126070
SLC35F3	148641
PSG5	5673
ZNF439	90594
ZNF69	7620
LAD1	3898
C1orf31	388753
TARBP1	6894
ZNF763	284390
ZNF700	90592
PSG4	5672
TNNI1	7135
IRF2BP2	359948
TOMM20	9804
ZNF433	163059
PSG9	5678
HMGCS2	3158
PHLDA3	23612
ZNF878	729747
ZNF844	284391
RBM34	23029
REG4	83998
CSRP1	1465
ADAM30	11085
NOTCH2	4853
CD177	
ARID4B	51742
FAM72B	653820
ZNF788	
FCGR1B	100132417
FCGR1B	2210
ZNF20	7568
ZNF625	
PPIAL4G	644591
FAM72D	728833
ZNF136	7695
TEX101	83639
LYPD3	27076
ZNF44	51710
PHLDB3	653583
ETHE1	23474
ZNF575	284346
XRCC1	7515
NAV1	89796
NBR2	10230
NBR1	4077
IRGQ	126298
ZNF576	79177
GGPS1	9453
PPIAL4B	164022
PPIAL4B	653505
PPIAL4B	653598
NBPF9	
SRRM5	100170229
ZNF428	126299
CADM4	199731
PLAUR	5329
IRGC	56269
TBCE	6905
ZNF563	147837
ZNF442	79973
ZNF799	90576
SMG9	56006
TMEM106A	113277
ZNF443	10224
KCNN4	3783
ZNF709	163051
ARL4D	379
DHX8	1659
ZNF564	163050
B3GALNT2	148789
ZNF490	57474
ETV4	2118
ZNF791	163049
LYPD5	284348
MEOX1	4222
MAN2B1	4125
ZNF283	284349
PDE4DIP	728802
PDE4DIP	9659
IPO9	55705
SHISA4	149345
WDR83	84292
LMOD1	25802
TIMM17A	10440
RNPEP	6051
DHPS	1725
FBXW9	84261
ELF3	1999
TNPO2	30000
SOST	50964
DUSP3	1845
C17orf105	284067
MPP3	4356
C19orf43	79002
GPR37L1	9283
ASNA1	439
CD300LG	146894
ARL8A	127829
MPP2	4355
BEST2	54831
PPY	5539
PYY	5697
NAGS	162417
TMEM101	84336
LSM12	124801
HOOK2	29911
G6PC3	92579
HDAC5	10014
JUNB	3726
PRDX2	7001
C17orf53	78995
